m/z,RT,Intensity,Identification,Prob
334.957937,998.004028,15828.266602,StdMix1_81;2M-H;[12C]6[1H]9[16O]12[31P]2,0.970000
136.033040,778.607971,15679.485352,StdMix1_104;M+FA-H;[12C]3[13C]1[1H]7[16O]5,0.965000
342.112438,978.036011,15580.726563,StdMix1_87;M-H;[12C]11[13C]1[1H]21[16O]11,1.000000
422.140705,465.411011,14951.371094,StdMix1_9;M+FA-H;[12C]17[13C]1[1H]21[14N]4[16O]8,1.000000
126.038810,978.036011,14664.133789,StdMix1_2;M-H;[12C]4[13C]1[1H]5[14N]2[16O]2,1.000000
132.049306,1119.709961,14627.751953,StdMix1_32;M-H;[12C]3[13C]1[1H]7[14N]2[16O]3,0.860000
291.072299,552.718018,14267.033203,StdMix1_65;M+FA-H;[12C]10[1H]13[14N]2[16O]7[18O]1,1.000000
216.036022,878.771973,13370.402344,StdMix1_85;M+Cl;[12C]5[13C]1[1H]12[16O]6[35Cl]1,1.000000
225.061594,777.107971,13101.391602,StdMix1_104;2M+FA-H;[12C]7[1H]13[16O]8,0.955000
88.012079,422.809998,12799.844727,StdMix1_58;M-H;[12C]2[13C]1[1H]3[16O]3,1.000000
169.011286,364.774994,12541.524414,StdMix1_60;M+Na-2H;[12C]5[1H]6[16O]5[23Na]1,0.990000
83.013726,546.869019,12512.236328,StdMix1_88;M-H2O-H;[12C]4[1H]3[16O]2,0.995000
221.086104,717.161987,12428.565430,StdMix1_3;M-H;[12C]7[13C]1[1H]14[14N]1[16O]6,1.000000
120.038245,555.627991,12180.987305,StdMix1_86;M-H;[12C]3[13C]1[1H]7[16O]4,1.000000
231.014602,385.157013,12104.832031,StdMix1_53;2M-H;[12C]8[1H]7[16O]8,0.975000
125.010621,979.614014,11907.446289,StdMix1_24;M-H;[12C]1[13C]1[1H]6[14N]1[16O]3[32S]1,0.990000
215.075411,332.700989,11473.719727,StdMix1_19;M+FA-H;[12C]8[13C]1[1H]12[14N]1[16O]5,1.000000
119.054116,1054.089966,10988.443359,StdMix1_28;M-H;[12C]3[13C]1[1H]8[14N]1[16O]3,1.000000
289.092967,421.217010,10882.726563,StdMix1_56;M+FA-H;[12C]11[1H]15[14N]2[16O]6[18O]1,1.000000
156.014907,822.468018,10404.299805,StdMix1_86;M+Cl;[12C]3[13C]1[1H]8[16O]4[35Cl]1,1.000000
